"Downloaded on",05/26/2025,"18:02:01 EDT"
"Source Url",https://www.congress.gov/bill/119th-congress/house-concurrent-resolution/14/amendments?pageSize=250

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

Congress,"Amendment Number","Amends Bill","Amends Amendment",Sponsor,"Party of Sponsor","Number of Cosponsors","Purpose / Description","Amendment Text (Latest)","Amendment Text Version","Date Submitted","Date Proposed / Offered","Status of Amendment","Committee of Referral","Latest Action","Latest Action Date"
119,"S.Amdt. 2211","H.Con.Res. 14","S.Amdt. 1760","Johnson, Ron [Sen.-R-WI] (Submitted 04/04/2025)",Republican,0,,"[Pages S2445-S2446]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2211. Mr. JOHNSON submitted an amendment intended to be proposed 
to amendment SA 1760 proposed by Mr. Paul to the amendment SA 1717 
proposed by Mr. Graham to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       In lieu of the matter proposed to be inserted, insert the 
     following:
       (c) Increase in Statutory Debt Limit.--The Committee on 
     Ways and Means shall submit changes in laws within its 
     jurisdiction that increase the statutory debt limit by 
     $2,053,000,000,000.

     SEC. 2002. RECONCILIATION IN THE SENATE.

       (a) In General.--

[[Page S2446]]

       (1) Submissions.--In the Senate, not later than May 9, 
     2025, the committees named in paragraph (2) shall submit 
     their recommendations to the Committee on the Budget of the 
     Senate. Upon receiving all such recommendations, the 
     Committee on the Budget of the Senate shall report to the 
     Senate a reconciliation bill carrying out all such 
     recommendations without any substantive revision.
       (2) Instructions.--
       (A) Committee on agriculture, nutrition, and forestry.--The 
     Committee on Agriculture, Nutrition, and Forestry of the 
     Senate shall report changes in laws within its jurisdiction 
     that reduce the deficit by not less than $1,000,000,000 for 
     the period of fiscal years 2025 through 2034.
       (B) Committee on armed services.--The Committee on Armed 
     Services of the Senate shall report changes in laws within 
     its jurisdiction that increase the deficit by not more than 
     $150,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (C) Committee on banking, housing, and urban affairs.--The 
     Committee on Banking, Housing, and Urban Affairs of the 
     Senate shall report changes in laws within its jurisdiction 
     that reduce the deficit by not less than $1,000,000,000 for 
     the period of fiscal years 2025 through 2034.
       (D) Committee on commerce, science, and transportation.--
     The Committee on Commerce, Science, and Transportation of the 
     Senate shall report changes in laws within its jurisdiction 
     that increase the deficit by not more than $20,000,000,000 
     for the period of fiscal years 2025 through 2034.
       (E) Committee on energy and natural resources.--The 
     Committee on Energy and Natural Resources of the Senate shall 
     report changes in laws within its jurisdiction that reduce 
     the deficit by not less than $1,000,000,000 for the period of 
     fiscal years 2025 through 2034.
       (F) Committee on environment and public works.--The 
     Committee on Environment and Public Works of the Senate shall 
     report changes in laws within its jurisdiction that increase 
     the deficit by not more than $1,000,000,000 for the period of 
     fiscal years 2025 through 2034.
       (G) Committee on finance.--The Committee on Finance of the 
     Senate shall report changes in laws within its jurisdiction 
     that increase the deficit by not more than $1,500,000,000,000 
     for the period of fiscal years 2025 through 2034.
       (H) Committee on health, education, labor, and pensions.--
     The Committee on Health, Education, Labor, and Pensions of 
     the Senate shall report changes in laws within its 
     jurisdiction that reduce the deficit by not less than 
     $1,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (I) Committee on homeland security and governmental 
     affairs.--The Committee on Homeland Security and Governmental 
     Affairs of the Senate shall report changes in laws within its 
     jurisdiction that increase the deficit by not more than 
     $175,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (J) Committee on the judiciary.--The Committee on the 
     Judiciary of the Senate shall report changes in laws within 
     its jurisdiction that increase the deficit by not more than 
     $175,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (b) Increase in Statutory Debt Limit.--In the Senate, not 
     later than May 16, 2025, the Committee on Finance of the 
     Senate shall report changes in laws within its jurisdiction 
     that increase the statutory debt limit by not more than 
     $2,053,000,000,000.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2210","H.Con.Res. 14",,"Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2445]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2210. Mr. LEE submitted an amendment intended to be proposed by 
him to the concurrent resolution H. Con. Res. 14, establishing the 
congressional budget for the United States Government for fiscal year 
2025 and setting forth the appropriate budgetary levels for fiscal 
years 2026 through 2034; which was ordered to lie on the table; as 
follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO CONDEMNING 
                   ACTS OF TERRORISM.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     condemning acts of terrorism and vandalism for the purpose of 
     political intimidation, including those against electric 
     vehicle manufacturers, dealers, and owners, by the amounts 
     provided in such legislation for those purposes, provided 
     that such legislation would not increase the deficit over 
     either the period of the total of fiscal years 2025 through 
     2029 or the period of the total of fiscal years 2025 through 
     2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2209","H.Con.Res. 14",,"Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2445]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2209. Mr. LEE submitted an amendment intended to be proposed by 
him to the concurrent resolution H. Con. Res. 14, establishing the 
congressional budget for the United States Government for fiscal year 
2025 and setting forth the appropriate budgetary levels for fiscal 
years 2026 through 2034; which was ordered to lie on the table; as 
follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO THE 
                   PRIVATIZATION OF AIRPORT SECURITY SCREENING.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     ensuring that no reconciliation legislation created as a 
     result of this resolution would direct or indirectly provide 
     funding for the Transportation Security Administration, by 
     the amounts provided in such legislation for those purposes, 
     provided that such legislation would not increase the deficit 
     over the period of the total of fiscal years 2025 through 
     2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2208","H.Con.Res. 14",,"Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2445]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2208. Mr. LEE submitted an amendment intended to be proposed by 
him to the concurrent resolution H. Con. Res. 14, establishing the 
congressional budget for the United States Government for fiscal year 
2025 and setting forth the appropriate budgetary levels for fiscal 
years 2026 through 2034; which was ordered to lie on the table; as 
follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO PROTECTING 
                   CHILDREN ONLINE.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     protecting children online, including by preventing the 
     distribution of intimate visual depictions without consent 
     and requiring age verification for access to pornographic 
     content, by the amounts provided in such legislation for 
     those purposes, provided that such legislation would not 
     increase the deficit over either the period of the total of 
     fiscal years 2025 through 2029 or the period of the total of 
     fiscal years 2025 through 2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2207","H.Con.Res. 14",,"Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2445]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2207. Mr. LEE submitted an amendment intended to be proposed by 
him to the concurrent resolution H. Con. Res. 14, establishing the 
congressional budget for the United States Government for fiscal year 
2025 and setting forth the appropriate budgetary levels for fiscal 
years 2026 through 2034; which was ordered to lie on the table; as 
follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO 
                   REORGANIZING GOVERNMENT.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     reorganizing and eliminating Federal departments and 
     agencies, by the amounts provided in such legislation for 
     those purposes, provided that such legislation would not 
     increase the deficit over the period of the total of fiscal 
     years 2025 through 2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2206","H.Con.Res. 14",,"Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2445]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2206. Mr. LEE submitted an amendment intended to be proposed by 
him to the concurrent resolution H. Con. Res. 14, establishing the 
congressional budget for the United States Government for fiscal year 
2025 and setting forth the appropriate budgetary levels for fiscal 
years 2026 through 2034; which was ordered to lie on the table; as 
follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO EMISSIONS 
                   STANDARDS.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     ensuring that a single State does not exert undue influence 
     in national policies, including by eliminating waivers for 
     national emissions standards, by the amounts provided in such 
     legislation for those purposes, provided that such 
     legislation would not increase the deficit over either the 
     period of the total of fiscal years 2025 through 2029 or the 
     period of the total of fiscal years 2025 through 2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2205","H.Con.Res. 14","S.Amdt. 1717","Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2445]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2205. Mr. LEE submitted an amendment intended to be proposed to 
amendment SA 1717 proposed by Mr. Graham to the concurrent resolution 
H. Con. Res. 14, establishing the congressional budget for the United 
States Government for fiscal year 2025 and setting forth the 
appropriate budgetary levels for fiscal years 2026 through 2034; which 
was ordered to lie on the table; as follows:

        At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO LIMITING 
                   FOREIGN AID SPENDING TO URGENT, LIFE-SAVING 
                   PROGRAMS OR THOSE DIRECTLY ALIGNED WITH A 
                   SPECIFIC CORE NATIONAL SECURITY INTEREST OF THE 
                   UNITED STATES.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     limiting foreign aid spending to urgent, life-saving programs 
     or those directly aligned with a specific core national 
     security interest of the United States, by the amounts 
     provided in such legislation for those purposes, provided 
     that such legislation would not increase the deficit over the 
     period of the total of fiscal years 2025 through 2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2204","H.Con.Res. 14",,"Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Pages S2444-S2445]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2204. Mr. LEE submitted an amendment intended to be proposed by 
him to the concurrent resolution H. Con. Res. 14, establishing the 
congressional budget for the United States Government for fiscal year 
2025 and setting forth the appropriate budgetary levels for fiscal 
years 2026 through 2034; which was ordered to lie on the table; as 
follows:

       At the appropriate place, insert the following:

[[Page S2445]]

  


     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO 
                   PROHIBITING THE UNITED STATES AGENCY FOR GLOBAL 
                   MEDIA FROM USING FEDERAL FUNDS TO INFLUENCE 
                   PUBLIC OPINION IN THE UNITED STATES.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     prohibiting any funds appropriated to the United States 
     Agency for Global Media or any of its component networks from 
     being used to influence public opinion in the United States 
     or to prepare any program materials for distribution within 
     the United States, by the amounts provided in such 
     legislation for those purposes, provided that such 
     legislation would not increase the deficit over either the 
     period of the total of fiscal years 2025 through 2029 or the 
     period of the total of fiscal years 2025 through 2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2203","H.Con.Res. 14","S.Amdt. 1717","Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2444]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2203. Mr. LEE submitted an amendment intended to be proposed to 
amendment SA 1717 proposed by Mr. Graham to the concurrent resolution 
H. Con. Res. 14, establishing the congressional budget for the United 
States Government for fiscal year 2025 and setting forth the 
appropriate budgetary levels for fiscal years 2026 through 2034; which 
was ordered to lie on the table; as follows:

        At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO ENSURING 
                   THAT PROPOSED SPENDING RELATED TO NATIONAL 
                   DEFENSE IS PRESERVED FOR ENHANCING THE 
                   READINESS OF THE UNITED STATES ARMED FORCES AND 
                   IS NOT DIVERTED TO FOREIGN COUNTRIES.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     ensuring that proposed spending related to national defense 
     is preserved for enhancing the readiness of the United States 
     Armed Forces and is not diverted to foreign countries, by the 
     amounts provided in such legislation for those purposes, 
     provided that such legislation would not increase the deficit 
     over the period of the total of fiscal years 2025 through 
     2034.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2202","H.Con.Res. 14","S.Amdt. 1717","Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2444]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2202. Mr. LEE submitted an amendment intended to be proposed to 
amendment SA 1717 proposed by Mr. Graham to the concurrent resolution 
H. Con. Res. 14, establishing the congressional budget for the United 
States Government for fiscal year 2025 and setting forth the 
appropriate budgetary levels for fiscal years 2026 through 2034; which 
was ordered to lie on the table; as follows:

       On page 47, strike line 20 and all that follows through 
     page 51, line 7, and insert the following:
       (c) Increase in Statutory Debt Limit.--The Committee on 
     Ways and Means shall submit changes in laws within its 
     jurisdiction that increase the statutory debt limit by 
     $2,000,000,000,000.

     SEC. 2002. RECONCILIATION IN THE SENATE.

       (a) In General.--
       (1) Submissions.--In the Senate, not later than May 9, 
     2025, the committees named in paragraph (2) shall submit 
     their recommendations to the Committee on the Budget of the 
     Senate. Upon receiving all such recommendations, the 
     Committee on the Budget of the Senate shall report to the 
     Senate a reconciliation bill carrying out all such 
     recommendations without any substantive revision.
       (2) Instructions.--
       (A) Committee on agriculture, nutrition, and forestry.--The 
     Committee on Agriculture, Nutrition, and Forestry of the 
     Senate shall report changes in laws within its jurisdiction 
     that reduce the deficit by not less than $1,000,000,000 for 
     the period of fiscal years 2025 through 2034.
       (B) Committee on armed services.--The Committee on Armed 
     Services of the Senate shall report changes in laws within 
     its jurisdiction that increase the deficit by not more than 
     $150,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (C) Committee on banking, housing, and urban affairs.--The 
     Committee on Banking, Housing, and Urban Affairs of the 
     Senate shall report changes in laws within its jurisdiction 
     that reduce the deficit by not less than $1,000,000,000 for 
     the period of fiscal years 2025 through 2034.
       (D) Committee on commerce, science, and transportation.--
     The Committee on Commerce, Science, and Transportation of the 
     Senate shall report changes in laws within its jurisdiction 
     that increase the deficit by not more than $20,000,000,000 
     for the period of fiscal years 2025 through 2034.
       (E) Committee on energy and natural resources.--The 
     Committee on Energy and Natural Resources of the Senate shall 
     report changes in laws within its jurisdiction that reduce 
     the deficit by not less than $1,000,000,000 for the period of 
     fiscal years 2025 through 2034.
       (F) Committee on environment and public works.--The 
     Committee on Environment and Public Works of the Senate shall 
     report changes in laws within its jurisdiction that increase 
     the deficit by not more than $1,000,000,000 for the period of 
     fiscal years 2025 through 2034.
       (G) Committee on finance.--The Committee on Finance of the 
     Senate shall report changes in laws within its jurisdiction 
     that increase the deficit by not more than $1,500,000,000,000 
     for the period of fiscal years 2025 through 2034.
       (H) Committee on health, education, labor, and pensions.--
     The Committee on Health, Education, Labor, and Pensions of 
     the Senate shall report changes in laws within its 
     jurisdiction that reduce the deficit by not less than 
     $1,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (I) Committee on homeland security and governmental 
     affairs.--The Committee on Homeland Security and Governmental 
     Affairs of the Senate shall report changes in laws within its 
     jurisdiction that increase the deficit by not more than 
     $175,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (J) Committee on the judiciary.--The Committee on the 
     Judiciary of the Senate shall report changes in laws within 
     its jurisdiction that increase the deficit by not more than 
     $175,000,000,000 for the period of fiscal years 2025 through 
     2034.
       (b) Increase in Statutory Debt Limit.--In the Senate, not 
     later than May 16, 2025, the Committee on Finance of the 
     Senate shall report changes in laws within its jurisdiction 
     that increase the statutory debt limit by not more than 
     $2,000,000,000,000.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 2201","H.Con.Res. 14","S.Amdt. 1717","Lee, Mike [Sen.-R-UT] (Submitted 04/04/2025)",Republican,0,,"[Page S2444]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 2201. Mr. LEE submitted an amendment intended to be proposed to 
amendment SA 1717 proposed by Mr. Graham to the concurrent resolution 
H. Con. Res. 14, establishing the congressional budget for the United 
States Government for fiscal year 2025 and setting forth the 
appropriate budgetary levels for fiscal years 2026 through 2034; which 
was ordered to lie on the table; as follows:

       On page 51, strike lines 3 through 7 and insert the 
     following:
       (b) Increase in Statutory Debt Limit.--In the Senate, not 
     later than May 16, 2025, the Committee on Finance of the 
     Senate shall report changes in laws within its jurisdiction 
     that increase the statutory debt limit by not more than 
     $2,000,000,000,000.

     SEC. 2003. ADJUSTMENT TO DEBT LIMIT INCREASE FOR SPENDING 
                   CUTS OF AT LEAST $2 TRILLION.

       (a) Adjustment if Deficit Reduction Target Not Achieved.--
     If one or more committees of the Senate submit reconciliation 
     recommendations pursuant to subparagraphs (A) through (J) of 
     section 2002(a)(2) and such recommendations do not, in total, 
     achieve at least $2,000,000,000,000 in net deficit reduction 
     over the period of fiscal years 2025 through 2034, the 
     Chairman of the Committee on the Budget of the Senate shall 
     reduce the $2,000,000,000,000 reconciliation instruction for 
     the Committee on Finance under section 2002(b) by an amount 
     equal to the difference between $2,000,000,000,000 and the 
     amount of the net deficit reduction under such 
     recommendations.
       (b) Adjustment if Deficit Reduction Target Exceeded.--If 
     one or more committees of the Senate submit reconciliation 
     recommendations pursuant to subparagraphs (A) through (J) of 
     section 2002(a)(2) and such recommendations, in total, 
     achieve at least $2,000,000,000,000 in net deficit reduction 
     over the period of fiscal years 2025 through 2034, the 
     Chairman of the Committee on the Budget of the Senate shall 
     increase the $2,000,000,000,000 reconciliation instruction 
     for the Committee on Finance under section 2002(b) by an 
     amount equal to the difference between $2,000,000,000,000 and 
     the amount of the net deficit reduction under such 
     recommendations.
       (c) Certification Required for Adjustment.--No adjustment 
     may be made under subsection (a) or subsection (b) unless the 
     Chairman of the Committee on the Budget of the Senate, using 
     cost estimates provided by the Congressional Budget Office 
     and the Joint Committee on Taxation (as appropriate), 
     certifies in writing that the applicable reconciliation 
     recommendations--
       (1) with respect to subsection (a), do not achieve net 
     deficit reduction of at least $2,000,000,000,000 over the 
     period of fiscal years 2025 through 2034; or
       (2) with respect to subsection (b), achieve net deficit 
     reduction of at least $2,000,000,000,000 over the period of 
     such fiscal years.
       (d) Reconciliation Instruction for Finance.--The dollar 
     amount resulting from any adjustment made under this section 
     to the reconciliation instruction for the Committee on 
     Finance under section 2002(b) shall be substituted for 
     ``$2,000,000,000,000'' in such section and shall be deemed 
     the reconciliation instructions for such Committee under such 
     section. Any recommendations on changes in law within the 
     jurisdiction of the Committee shall be consistent with the 
     goals of this concurrent resolution, including with respect 
     to spending reduction, tax policy changes, reforms, or other 
     measures deemed appropriate by the Chairman of the Committee 
     on the Budget of the Senate.
       (e) Consistency With the Resolution.--Any reconciliation 
     recommendations receiving an allocation adjustment under this 
     section shall not be considered in violation of the budgetary 
     levels established by this concurrent resolution.
                                 ______



",,04/04/2025,,"Senate amendment submitted",,,
